

    0.488281249999985201E-03    0.627763746132423535E+02    0.119041657447814941E+03    0.729561817646026611E+02    0.937272794459345304E+00   -0.515681445598602295E+00   -0.148015820980072021E+01   -0.218619662523269653E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.251272439956665039E+02    0.461563575267791748E+02    0.135803103521637114E+01   -0.188144940137863159E+01   -0.266035854816436768E+01   -0.280164408683776855E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.141411483287811279E+03    0.412655675411224365E+02    0.782433386581401491E+00   -0.110869443416595459E+01   -0.157538378238677979E+01   -0.847014814615249634E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.942230463027954102E+02    0.269547164440155029E+02    0.132161501271019377E+01   -0.169725441932678223E+01   -0.290674281120300293E+01   -0.223841372132301331E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.166397964954376221E+03    0.305298364162445068E+02    0.498496979178526811E+00   -0.419303238391876221E+00   -0.265759575366973877E+01   -0.104013565182685852E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.147693872451782227E+02    0.670718979835510254E+02    0.972117746092300061E+00   -0.627201616764068604E+00   -0.209502482414245605E+01   -0.297363135218620300E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.368479132652282715E+02    0.210233187675476074E+02    0.140437095562496683E+01   -0.138462364673614502E+01   -0.166372787952423096E+01   -0.632719129323959351E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.812647342681884766E+01    0.632002437114715576E+02    0.111881375898924507E+01   -0.103341788053512573E+01   -0.131850564479827881E+01   -0.149499329924583435E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.171327722072601318E+03    0.516159367561340332E+02    0.826215658658982721E+00   -0.788773596286773682E+00   -0.246017515659332275E+01   -0.243001002073287964E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.550135254859924316E+02    0.668477904796600342E+02    0.469533061183535161E+00   -0.717883527278900146E+00   -0.121347737312316895E+01   -0.711795866489410400E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.363128423690795898E+02    0.342934942245483398E+02    0.139438526653462436E+01    0.310316264629364014E+00   -0.103761649131774902E+01   -0.155587720870971680E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.232454419136047363E+02    0.201869416236877441E+02    0.104173213890742988E+01   -0.778353214263916016E+00   -0.180667304992675781E+01   -0.125233742594718933E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.129017293453216553E+03    0.535089111328125000E+02    0.233765822897021969E+00   -0.497251987457275391E+00   -0.297873520851135254E+01   -0.813376635313034058E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.465220451354980469E+02    0.229411303997039795E+02    0.700550383056434689E+00   -0.538053929805755615E+00   -0.212600839138031006E+01   -0.858631014823913574E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.104018664360046387E+03    0.586212658882141113E+02    0.581589333625188054E+00   -0.530921220779418945E+00   -0.136284768581390381E+01   -0.280084136128425598E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.158598482608795166E+03    0.194722259044647217E+02    0.809924298221557648E+00    0.483321249485015869E+00   -0.110747444629669189E+01   -0.107793095707893372E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.132900130748748779E+03    0.675706064701080322E+02    0.466118141590086021E+00   -0.600767552852630615E+00   -0.292163336277008057E+01   -0.212065207958221436E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.923263192176818848E+02    0.467119002342224121E+02    0.761212420776948728E+00   -0.183267450332641602E+01   -0.146807920932769775E+01   -0.582216709852218628E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.171830284595489502E+03    0.410029792785644531E+02    0.132461847385296538E+01    0.122842013835906982E+00   -0.245918583869934082E+01   -0.290328431129455566E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.784004926681518555E+02    0.455085861682891846E+02    0.757272672745687658E+00   -0.139641284942626953E+00   -0.256609892845153809E+01   -0.254622730612754822E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.114092874526977539E+03    0.285101830959320068E+02    0.141735116648343840E+01   -0.641217052936553955E+00   -0.293436539173126221E+01   -0.756390124559402466E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.898187637329101562E+02    0.196043443679809570E+02    0.105230041981433509E+01   -0.992922782897949219E-01   -0.120144522190093994E+01   -0.270026299357414246E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.154891502857208252E+03    0.648966121673583984E+02    0.146201844958193039E+01    0.915191590785980225E+00   -0.153630566596984863E+01   -0.740942686796188354E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.171771383285522461E+03    0.569175088405609131E+02    0.128326075080181790E+01   -0.187844532728195190E+01   -0.163707304000854492E+01   -0.216667073965072632E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.119901490211486816E+03    0.598550033569335938E+02    0.625218014926297028E+00   -0.198754328489303589E+01   -0.214936566352844238E+01   -0.542726993560791016E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.100788831710815430E+02    0.724120795726776123E+02    0.275111577277896924E+00   -0.953080356121063232E+00   -0.206069374084472656E+01   -0.107552844285964966E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.128454136848449707E+03    0.620938110351562500E+02    0.106614451448568581E+01    0.772074997425079346E+00   -0.160356855392456055E+01   -0.655378282070159912E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.172279119491577148E+03    0.504299390316009521E+02    0.136569771407702056E+01   -0.197950309514999390E+01   -0.236429238319396973E+01   -0.740728855133056641E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.764098525047302246E+02    0.164512288570404053E+02    0.802895580307820711E+00   -0.142473107576370239E+01   -0.243612337112426758E+01   -0.242474305629730225E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.452490210533142090E+02    0.389696180820465088E+02    0.459218430839212766E+00   -0.809545159339904785E+00   -0.108644306659698486E+01   -0.697222679853439331E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.196381604671478271E+03    0.558313250541687012E+02    0.135522139319402246E+01   -0.163318216800689697E+00   -0.202545940876007080E+01   -0.252087536454200745E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.119520390033721924E+03    0.537890660762786865E+02    0.413118087025130254E+00    0.711362123489379883E+00   -0.153055739402770996E+01   -0.155539262294769287E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.898226737976074219E+02    0.166097259521484375E+02    0.994532661365502113E+00   -0.134511506557464600E+01   -0.238968908786773682E+01   -0.267919111251831055E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.137323367595672607E+03    0.715032398700714111E+02    0.144949845185956905E+01   -0.186920762062072754E+00   -0.260353934764862061E+01   -0.279134351015090942E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.170893132686614990E+03    0.217533016204833984E+02    0.634876771333539591E+00    0.933593511581420898E+00   -0.257567656040191650E+01   -0.168229731917381287E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.916751384735107422E+02    0.574779081344604492E+02    0.818029715302011295E+00   -0.570239365100860596E+00   -0.183792424201965332E+01   -0.167866724729537964E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.246377110481262207E+02    0.206000339984893799E+02    0.104707393615945121E+01   -0.148351848125457764E+01   -0.262943434715270996E+01   -0.104059177637100220E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.569925069808959961E+02    0.427146828174591064E+02    0.126889953288621649E+01    0.145952641963958740E+00   -0.155404245853424072E+01   -0.295839059352874756E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.186060893535614014E+03    0.722543978691101074E+02    0.120730204658742779E+01   -0.193327665328979492E+00   -0.123270559310913086E+01   -0.259320351481437683E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.130733728408813477E+02    0.679778122901916504E+02    0.786584500933162900E+00    0.990242838859558105E+00   -0.196200084686279297E+01   -0.166530567407608032E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.171793985366821289E+03    0.358248925209045410E+02    0.119874365540684025E+01   -0.191027224063873291E+00   -0.175075459480285645E+01   -0.765884697437286377E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.149444818496704102E+03    0.249894833564758301E+02    0.113922653895249337E+01   -0.427946746349334717E+00   -0.235705280303955078E+01   -0.177043068408966064E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.115185749530792236E+03    0.684913158416748047E+02    0.146248521876254833E+01   -0.264394402503967285E+00   -0.246930611133575439E+01   -0.236246439814567566E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.187646162509918213E+03    0.336209750175476074E+02    0.646862318621787558E+00    0.851292788982391357E+00   -0.181355059146881104E+01   -0.132434594631195068E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.150916647911071777E+03    0.394640314579010010E+02    0.687293137420010969E+00   -0.181458604335784912E+01   -0.182635128498077393E+01   -0.119382444024085999E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.847705483436584473E+02    0.362385821342468262E+02    0.153937098342826251E+01    0.411484181880950928E+00   -0.286966598033905029E+01   -0.102007392048835754E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.492033243179321289E+02    0.594849228858947754E+02    0.118881355328581950E+01   -0.993610322475433350E+00   -0.260286962985992432E+01   -0.271342489123344421E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.665855526924133301E+02    0.388594257831573486E+02    0.129991442509400046E+01   -0.373421370983123779E+00   -0.199501240253448486E+01   -0.102679449319839478E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.804005265235900879E+02    0.175616526603698730E+02    0.420158627771558768E+00   -0.113519448041915894E+01   -0.272885441780090332E+01   -0.103251326084136963E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.635972380638122559E+02    0.563831377029418945E+02    0.828501157127054633E+00   -0.100372135639190674E+00   -0.267669570446014404E+01   -0.201885941624641418E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.179830110073089600E+03    0.510820412635803223E+02    0.609461753444018872E+00   -0.194841593503952026E+01   -0.234737312793731689E+01   -0.199439930915832520E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.676289319992065430E+02    0.428600049018859863E+02    0.980451764485247068E+00   -0.183825796842575073E+01   -0.265000796318054199E+01   -0.875359058380126953E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.109072148799896240E+03    0.589888286590576172E+02    0.712792114837149104E+00    0.663865923881530762E+00   -0.109654676914215088E+01   -0.278419855237007141E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.662519931793212891E+02    0.347034931182861328E+02    0.123955733039867133E+01    0.277164340019226074E+00   -0.182550883293151855E+01   -0.298285323381423950E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.111092770099639893E+03    0.196832227706909180E+02    0.147746108178566682E+01   -0.433221578598022461E+00   -0.187094712257385254E+01   -0.133029344677925110E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.187993884086608887E+02    0.704661262035369873E+02    0.153825187020949938E+01   -0.101669269800186157E+01   -0.143039846420288086E+01   -0.253847691416740417E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.163713979721069336E+03    0.324465751647949219E+02    0.572026451018031956E+00    0.906739056110382080E+00   -0.246904659271240234E+01   -0.108919385075569153E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.175803530216217041E+03    0.190648126602172852E+02    0.750111150925596104E+00   -0.667017757892608643E+00   -0.168982231616973877E+01   -0.200383949279785156E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.761114001274108887E+02    0.664271986484527588E+02    0.104066375701410796E+01    0.118073761463165283E+00   -0.129647815227508545E+01   -0.137896943092346191E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.200861692428588867E+01    0.342781162261962891E+02    0.129744590464786147E+01   -0.411978662014007568E+00   -0.257721257209777832E+01   -0.179581525921821594E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.798969626426696777E+02    0.688663530349731445E+02    0.147444739653515189E+01    0.259656846523284912E+00   -0.257243120670318604E+01   -0.261997121572494507E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.767165303230285645E+02    0.200500166416168213E+02    0.378324010451341008E+00   -0.477226257324218750E+00   -0.234626793861389160E+01   -0.255994904041290283E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.109867596626281738E+03    0.247832143306732178E+02    0.117649831535443461E+01    0.529603838920593262E+00   -0.136214077472686768E+01   -0.655938416719436646E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.267964482307434082E+02    0.508650970458984375E+02    0.896099025934167015E+00   -0.144727772474288940E+01   -0.105262923240661621E+01   -0.111753273010253906E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.568672537803649902E+02    0.274532067775726318E+02    0.105621183256111251E+01   -0.598677396774291992E-01   -0.101404452323913574E+01   -0.780559509992599487E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.392263531684875488E+02    0.450782060623168945E+02    0.345190316354559323E+00   -0.130486565828323364E+01   -0.200230610370635986E+01   -0.180626112222671509E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.630227684974670410E+02    0.640485477447509766E+02    0.275456065795327165E+00    0.523111283779144287E+00   -0.213232600688934326E+01   -0.246839809417724609E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.615849614143371582E+02    0.678472387790679932E+02    0.117456452728893801E+01    0.279692411422729492E-01   -0.274186253547668457E+01   -0.236600610613822937E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.314659118652343750E+02    0.350003314018249512E+02    0.142898480813169648E+01   -0.113441288471221924E+00   -0.246837830543518066E+01   -0.297942954301834106E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.158030664920806885E+03    0.571128916740417480E+02    0.896874130868401287E+00   -0.583336949348449707E-01   -0.247098493576049805E+01   -0.237835484743118286E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.197124099731445312E+03    0.536515045166015625E+02    0.129555042553056876E+01    0.114521265029907227E+00   -0.205727708339691162E+01   -0.196956041455268860E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.159808588027954102E+03    0.398552799224853516E+02    0.128937431477604902E+01   -0.848244607448577881E+00   -0.160380518436431885E+01   -0.202215152978897095E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.887685179710388184E+02    0.714741969108581543E+02    0.429611315449979658E+00   -0.103928136825561523E+01   -0.297334229946136475E+01   -0.291785466670989990E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.185200440883636475E+03    0.176311111450195312E+02    0.111996400968944765E+01   -0.104772067070007324E+01   -0.145281851291656494E+01   -0.711848020553588867E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.689359664916992188E+02    0.237628662586212158E+02    0.845211161911859854E+00   -0.560992360115051270E-01   -0.219171106815338135E+01   -0.216987314820289612E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.627315759658813477E+02    0.458541727066040039E+02    0.792001405994820495E+00   -0.723237395286560059E+00   -0.295490241050720215E+01   -0.280797335505485535E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.165339982509613037E+03    0.410533833503723145E+02    0.985950909256666064E+00   -0.430029928684234619E+00   -0.257247316837310791E+01   -0.943652570247650146E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.111071705818176270E+03    0.707390391826629639E+02    0.918213391939760593E+00    0.348511993885040283E+00   -0.264289438724517822E+01   -0.223893749713897705E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.760890722274780273E+02    0.460144042968750000E+02    0.112334019117374972E+01   -0.250395238399505615E+00   -0.270210635662078857E+01   -0.284881311655044556E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.176452386379241943E+03    0.197212886810302734E+02    0.142732518917752205E+01   -0.157334208488464355E-01   -0.274962186813354492E+01   -0.254877987504005432E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.208964824676513672E+02    0.351532495021820068E+02    0.135659352015113233E+01   -0.313006579875946045E+00   -0.108626067638397217E+01   -0.559928745031356812E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.398100256919860840E+02    0.370006513595581055E+02    0.386644934166201437E+00   -0.986450254917144775E+00   -0.228143489360809326E+01   -0.282763826847076416E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.856865406036376953E+02    0.169106411933898926E+02    0.904172492471655098E+00   -0.102409952878952026E+01   -0.257750701904296875E+01   -0.100874024629592896E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.128292596340179443E+03    0.628358781337738037E+02    0.126661522705663199E+01    0.441906332969665527E+00   -0.260864984989166260E+01   -0.286358106136322021E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.123890876770019531E+03    0.398204755783081055E+02    0.524426717692431987E+00   -0.111752122640609741E+01   -0.235168826580047607E+01   -0.140246334671974182E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.665268898010253906E+01    0.634592878818511963E+02    0.495601709059173001E+00   -0.102014309167861938E+01   -0.135455048084259033E+01   -0.188825178146362305E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.220367193222045898E+02    0.695304250717163086E+02    0.947588649444189995E-01   -0.103483337163925171E+01   -0.182609581947326660E+01   -0.274359214305877686E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.471162557601928711E+02    0.184349405765533447E+02    0.950878449878268084E+00    0.471400797367095947E+00   -0.232347500324249268E+01   -0.110286238789558411E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.192898726463317871E+03    0.502490365505218506E+02    0.152663543676862612E+01    0.150290489196777344E+00   -0.250687599182128906E+01   -0.176834750175476074E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.170988559722900391E+03    0.643568193912506104E+02    0.109032641618728787E+01    0.848750948905944824E+00   -0.227052402496337891E+01   -0.160894724726676941E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.198910772800445557E+03    0.660125720500946045E+02    0.136223984297755152E+01   -0.186405456066131592E+01   -0.292260575294494629E+01   -0.653886377811431885E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.232566237449645996E+02    0.184810638427734375E+02    0.434346165789197325E+00    0.835478305816650391E-03   -0.209493768215179443E+01   -0.197479996085166931E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.120667767524719238E+03    0.476538991928100586E+02    0.433208959097929835E+00   -0.712105333805084229E+00   -0.272148513793945312E+01   -0.689630240201950073E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.116877627372741699E+03    0.305387127399444580E+02    0.123263270096344013E+01   -0.852156162261962891E+00   -0.178812861442565918E+01   -0.277621361613273621E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.182142031192779541E+03    0.697898948192596436E+02    0.737369908592646062E+00   -0.787605226039886475E+00   -0.118286216259002686E+01   -0.246160748600959778E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.342676877975463867E+02    0.170522725582122803E+02    0.104162373574478706E+01   -0.112515854835510254E+01   -0.160681462287902832E+01   -0.131537395715713501E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.186603856086730957E+03    0.341918957233428955E+02    0.468503059010585698E+00    0.513082504272460938E+00   -0.274581503868103027E+01   -0.642432004213333130E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.168865752220153809E+03    0.592798483371734619E+02    0.932671220372843335E+00   -0.876720190048217773E+00   -0.269240689277648926E+01   -0.279170724749565125E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.182458221912384033E+03    0.160831689834594727E+02    0.785275862878327402E+00   -0.684141159057617188E+00   -0.267220282554626465E+01   -0.275796997547149658E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.847865223884582520E+02    0.451082324981689453E+02    0.119206688515035442E+01   -0.149443703889846802E+01   -0.152844023704528809E+01   -0.243219006061553955E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.795756697654724121E+02    0.698736655712127686E+02    0.142854334146436823E+01   -0.176242333650588989E+01   -0.133533978462219238E+01   -0.856041789054870605E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.166448450088500977E+03    0.316647148132324219E+02    0.108276530060423504E+01   -0.187748348712921143E+01   -0.236694335937500000E+01   -0.179755705595016479E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.165849113464355469E+03    0.546938788890838623E+02    0.452217932839242054E+00    0.253292143344879150E+00   -0.173820459842681885E+01   -0.128487783670425415E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.137555170059204102E+03    0.448594486713409424E+02    0.141621904673201482E+01    0.505239009857177734E+00   -0.181936109066009521E+01   -0.228434744477272034E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.345475673675537109E+01    0.722319889068603516E+02    0.451431864954905560E+00   -0.207024097442626953E+00   -0.152613866329193115E+01   -0.151373404264450073E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.151715517044067383E+03    0.155900037288665771E+02    0.151315801894999868E+01    0.829187631607055664E+00   -0.241121435165405273E+01   -0.244471284747123718E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.129813027381896973E+03    0.624175965785980225E+02    0.394806139799521394E+00   -0.496262788772583008E+00   -0.147132229804992676E+01   -0.598531991243362427E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.161368381977081299E+03    0.249134123325347900E+02    0.925722037947202647E+00   -0.375367581844329834E+00   -0.152090299129486084E+01   -0.164396899938583374E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.611233949661254883E+02    0.195185136795043945E+02    0.948728933372965932E+00   -0.740196287631988525E+00   -0.219358444213867188E+01   -0.244745004177093506E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.946203589439392090E+02    0.650601089000701904E+02    0.751328643434014620E+00   -0.788888752460479736E+00   -0.172457158565521240E+01   -0.257260444760322571E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.122657632827758789E+03    0.600866997241973877E+02    0.866571994328824480E+00    0.973944485187530518E+00   -0.231867372989654541E+01   -0.207806575298309326E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.262251496315002441E+02    0.265206205844879150E+02    0.114108027687816405E+01   -0.177906054258346558E+01   -0.262983095645904541E+01   -0.110084775090217590E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.153767001628875732E+03    0.282686305046081543E+02    0.143838413614573124E+01   -0.120247215032577515E+01   -0.281273233890533447E+01   -0.148563402891159058E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.147022521495819092E+03    0.686785626411437988E+02    0.978437870545719957E+00    0.403063833713531494E+00   -0.208464014530181885E+01   -0.212172943353652954E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.146882152557373047E+03    0.171806895732879639E+02    0.134952248247536621E+01   -0.122170108556747437E+01   -0.199950921535491943E+01   -0.238281118869781494E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.100307106971740723E+03    0.180527472496032715E+02    0.323084181707421536E+00   -0.141770511865615845E+01   -0.289912807941436768E+01   -0.181796047091484070E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.156327092647552490E+03    0.185564768314361572E+02    0.903640929188166547E-01   -0.751211047172546387E-01   -0.248411786556243896E+01   -0.281016278266906738E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.134324669837951660E+02    0.381969702243804932E+02    0.128051256476508168E+01   -0.757393717765808105E+00   -0.114429426193237305E+01   -0.296763736009597778E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.471517562866210938E+02    0.277481532096862793E+02    0.155970492669202154E+01    0.264193713665008545E+00   -0.159597682952880859E+01   -0.177248182892799377E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.128610169887542725E+03    0.416611468791961670E+02    0.138659529561065775E+01   -0.128495150804519653E+01   -0.223661839962005615E+01   -0.877547293901443481E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.104450070858001709E+03    0.431210267543792725E+02    0.484044057874014499E+00   -0.611711502075195312E+00   -0.126573061943054199E+01   -0.184555131196975708E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.126645886898040771E+03    0.388317632675170898E+02    0.124749887540893267E+01    0.286836743354797363E+00   -0.111691641807556152E+01   -0.989250272512435913E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.110141754150390625E+03    0.640546631813049316E+02    0.115605297381072814E+01   -0.953940451145172119E+00   -0.118043506145477295E+01   -0.224512714147567749E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.508008718490600586E+02    0.175704824924468994E+02    0.134114715482636182E+01   -0.128209370374679565E+01   -0.127674627304077148E+01   -0.115143823623657227E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.465399265289306641E+02    0.452914059162139893E+02    0.151254950719619830E+01   -0.236148953437805176E+00   -0.250893342494964600E+01   -0.221861752867698669E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.330175280570983887E+02    0.588036847114562988E+02    0.403321576558627548E+00   -0.110574847459793091E+01   -0.111526036262512207E+01   -0.533956170082092285E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.125602316856384277E+03    0.223321866989135742E+02    0.499020085257856127E+00   -0.197646898031234741E+01   -0.232226467132568359E+01   -0.851649522781372070E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.527420043945312500E+02    0.331819367408752441E+02    0.152817546114332781E+01   -0.182422035932540894E+01   -0.152356660366058350E+01   -0.168394851684570312E+01
    0.488281249999985201E-03    0.627763746132423535E+02    0.161117768287658691E+03    0.575939941406250000E+02    0.686097067245530101E+00   -0.868148744106292725E+00   -0.211490356922149658E+01   -0.507375478744506836E+00
    0.488281249999985201E-03    0.627763746132423535E+02    0.996914863586425781E+02    0.427039289474487305E+02    0.642996763373765212E+00    0.129081726074218750E+00   -0.249377930164337158E+01   -0.677317261695861816E+00
